word	root	stem	lemma
البائعة	بيع	بائع	بائع
يمين	مين;يمن	يمين;مان	يمين;مان
فتصير	صير	صار	صار
نداء	ندو	نداء	نداء
للمستهلكين	هلك	مستهلك	مستهلك
المتلاعبين	لعب	متلاعب	متلاعب
تداول	دول	داول;تداول	داول;تداول
جائزه	جوز	جائز	جائز
وكاله	كيل	كال	كال
مكتشفان	كشف	مكتشف	مكتشف
سيطلبن	طلب	طلب	طلب
فيشارك	شري;شرك	شارى;شارك	شارى;شارك
ستعلم	علم	علم;أعلم	علم;أعلم
بالمساقط	سقط	مساقط	مساقط
متواجدات	وجد	متواجد	متواجد
مطلوبة	طلب	مطلوب	مطلوب
والاحتياجيات	حوج	احتياج	احتياج
ناقلات	نقل	ناقل	ناقل
مكرمات	كرم	مكرمة	مكرمة
استخدمت	خدم	استخدم	استخدم
وحدة	وحد	حدة;وحد;وحدة	حدة;وحد;وحدة
فدخل	دخل	دخل	دخل
المؤهلة	ءهل	مؤهل	مؤهل
امتطى	مطي	امتطى	امتطى
محظور	حظر	محظور	محظور
لطاقاتهم	طوق	طاقة	طاقة
وانشغالاته	شغل	انشغال	انشغال
أملك	ميل;ملك;ملو;مول;ءمل	ملك;أمل;أملك;أمال;أملى;مال	ملك;أمل;أملك;أمال;أملى;مال
والمملكة	ملك	مملك;مملكة	مملك;مملكة
استفتاء	فتو	استفتاء	استفتاء
العاملين	عمل	عامل	عامل
مكتشفات	كشف	مكتشف	مكتشف
الممتازة	ميز	ممتاز	ممتاز
تحملن	حمل	حمل	حمل
واستيعاب	وعب	استيعاب	استيعاب
استخدمن	خدم	استخدم	استخدم
ناقلتين	نقل	ناقل	ناقل
والمعنية	عني	معنى	معنى
ناقلان	نقل	ناقل	ناقل
المفترضة	فرض	مفترض	مفترض
بالكربون	كربن	كربون	كربون
مزيج	مزج	مزيج	مزيج
أنجاهم	نجو	أنجى;نجا	أنجى;نجا
محاسبين	حسب	محاسب	محاسب
ستستخدمون	خدم	استخدم	استخدم
شتاء	شتو	شتاء	شتاء
الانقسام	قسم	انقسام	انقسام
يتمرن	تمر	أتمر;تمر	أتمر;تمر
موقد	وقد	موقد	موقد
مفتوحة	فتح	مفتوح	مفتوح
المتظاهرين	ظهر	متظاهر	متظاهر
المعتقلات	عقل	معتقل	معتقل
أسلحة	سلح	سلح;أسلحة	سلح;أسلحة
الامتناع	منع	امتناع	امتناع
تمثال	مثل	تمثال	تمثال
إجازاتهم	جوز	إجازة	إجازة
بالبرامج	برمج	برامج	برامج
المرشدات	رشد	مرشد	مرشد
دروس	درس	دروس	دروس
زهور	زهر	زهور	زهور
والمشاهير	شهر	مشاهير	مشاهير
لانتهاكه	نهك	انتهاك	انتهاك
فيطالب	طلب	طالب	طالب
مرجان	مرج	مرجان;مرج	مرجان;مرج
الإعلام	علم	إعلام	إعلام
فيحتاج	حوج	احتاج	احتاج
وتحميلها	حمل	تحميل	تحميل
باختراق	خرق	اختراق	اختراق
غذاء	غذو	غذاء	غذاء
والإعدادات	عدد	إعداد	إعداد
فتؤدي	ءدي;ءدو	أدى;أدا	أدى;أدا
وإكراهاته	كره	إكراه	إكراه
ستستبدلهم	بدل	استبدل	استبدل
توفيرات	وفر	توفير	توفير
والمشروب	شرب	مشروب	مشروب
الاستخبارات	خبر	استخبار	استخبار
بيع	بيع	بيع;باع	بيع;باع
الجامعات	جمع	جامع;جامعة	جامع;جامعة
والمحيطات	حيط	محيط	محيط
مرتشيات	رشو	مرتشي	مرتشي
الإمارات	ءمر	إمارة	إمارة
لعبتين	لعب	لعبة;لعب	لعبة;لعب
بتعديلات	عدل	تعديل	تعديل
يبكين	بكي	بكى;أبكى	بكى;أبكى
والمعاصرة	عصر	معاصرة;معاصر	معاصرة;معاصر
الانطباع	طبع	انطباع	انطباع
صحابي	صحب	صحابة;صحاب	صحابة;صحاب
التباس	لبس	التباس	التباس
الواجبات	وجب	واجب	واجب
الانتخاب	نخب	انتخاب	انتخاب
وزيارتها	زور;زور،زير	زيار;زيارة	زيار;زيارة
منعقد	عقد	منعقد	منعقد
سيحرك	حرك	حرك	حرك
رضوان	رضي	رضوان	رضوان
بعثرة	عثر	عثرة	عثرة
أساس	ءسس;سوس	ساس;أساس	ساس;أساس
بياناتنا	بين	بيان	بيان
سعالا	سعل	سعال	سعال
المنتهية	نهي	منتهى;منتهي	منتهى;منتهي
باحثتان	بحث	باحث	باحث
المعلومات	علم	معلوم	معلوم
سماعات	سمع	سماع	سماع
اعتقلت	عقل	اعتقل	اعتقل
والمحظورات	حظر	محظور	محظور
والأشكال	شكل	أشكال	أشكال
التحاق	لحق	التحاق	التحاق
التحام	لحم	التحام	التحام
سترابطون	ربط	رابط	رابط
سيدلان	دلل;ودل;دلو	ودل	ودل
أدوية	دوي	أدوية;دوى	أدوية;دوى
ينقسمان	قسم	انقسم	انقسم
صيامهم	صوم	صيام	صيام
والعبادات	عبد	عباد;عبادة	عباد;عبادة
انفتاحهم	فتح	انفتاح	انفتاح
سيلعبون	لعب	لعب;ألعب	لعب;ألعب
منتجعات	نجع	منتجع	منتجع
كتبنا	كتب	كتب	كتب
ستحملون	حمل	حمل	حمل
تمركزات	ركز	تمركز	تمركز
الحاملة	حمل	حامل	حامل
والمرشدين	رشد	مرشد	مرشد
مشارب	شرب	مشارب	مشارب
والمرشدات	رشد	مرشد	مرشد
المجهولة	جهل	مجهول	مجهول
للمستهلك	هلك	مستهلك	مستهلك
الفيضانات	فيض	فيضان	فيضان
سيستبدلهم	بدل	استبدل	استبدل
بتطويرها	طور	تطوير	تطوير
طائر	طير	طائر	طائر
سيخلق	خلق	خلق	خلق
افتراضيا	فرض	افتراض	افتراض
الاستثنائية	ثني	استثنائي	استثنائي
دليلين	دلل	دليل	دليل
والإصداران	صدر	إصدار	إصدار
الكساء	كسو	كساء	كساء
منتقدوها	نقد	منتقد	منتقد
المجاهدين	جهد	مجاهد	مجاهد
سيزرعن	زرع	زرع	زرع
ننساه	نسي	نسي	نسي
المجاهدات	جهد	مجاهد;مجاهدة	مجاهد;مجاهدة
البورصات	برص	بورصة	بورصة
مستمع	سمع	مستمع	مستمع
ستطلبان	طلب	طلب	طلب
سيتركان	ترك	ترك	ترك
الموصول	وصل	موصول	موصول
فيصلي	صلي;فصل	فيصل;صلى;أصلى	فيصل;صلى;أصلى
الحظر	حظر	حظر	حظر
يصحبن	صحب	صحب;أصحب	صحب;أصحب
تمريض	مرض	تمريض	تمريض
متعال	علو	متعالي	متعالي
يزدان	زين	ازدان	ازدان
ينفذان	نفذ	أنفذ;نفذ	أنفذ;نفذ
زيارتين	زور;زور،زير	زيار;زيارة	زيار;زيارة
المرجوع	رجع	مرجوع	مرجوع
البرامج	برمج	برامج	برامج
عاملين	عمل	عامل	عامل
حددتها	حدد	حددة;حد	حددة;حد
ملتحمون	لحم	ملتحم	ملتحم
يفقد	فقد	أفقد;فقد	أفقد;فقد
اقتصرت	قصر	اقتصر	اقتصر
المفاصلة	فصل	مفاصل	مفاصل
وصلن	وصل;صول	وصل;صال	وصل;صال
فنقوم	قوم	قام	قام
ومرتبط	ربط	مرتبط	مرتبط
سيسمعان	سمع	أسمع;سمع	أسمع;سمع
واسعة	وسع	واسع	واسع
الميادين	ميد	ميادين	ميادين
المفارقات	فرق	مفارق;مفارقة	مفارق;مفارقة
الموصلات	وصل	موصل	موصل
خلجان	خليج	خلجان	خلجان
والمستمعة	سمع	مستمع	مستمع
مطالب	طلب	مطالب	مطالب
والإصدارات	صدر	إصدار	إصدار
ستطلبين	طلب	طلب	طلب
يذكرهم	ذكر	ذكر	ذكر
فيعمل	عمل	عمل;أعمل	عمل;أعمل
المجاهدان	جهد	مجاهد	مجاهد
الخارجية	خرج	خارجي	خارجي
باكون	بكي	باكي	باكي
اختلافات	خلف	اختلاف	اختلاف
يافعة	يفع	يافع	يافع
ماحل	محل	ماحل	ماحل
مكتفيات	كفي	مكتفي	مكتفي
والحالات	حول	حالة;حال	حالة;حال
فتبارك	بري;برك	بارى;بارك;تبارك	بارى;بارك;تبارك
المكالمة	كلم	مكالمة;مكالم	مكالمة;مكالم
فترسل	رسل	أرسل;رسل	أرسل;رسل
إخفاء	خفي	إخفاء	إخفاء
المرتحلين	رحل	مرتحل	مرتحل
المسافرتين	سفر	مسافر	مسافر
مستمعات	سمع	مستمع	مستمع
وبالمقارنة	قرن	مقارنة;مقارن	مقارنة;مقارن
مرشدين	رشد	مرشد	مرشد
للأحزاب	حزب	أحزاب	أحزاب
تكرم	كرم	أكرم;كرم	أكرم;كرم
مرشدات	رشد	مرشد	مرشد
تخريبي	خرب	تخريب	تخريب
المعالجة	علج	معالجة;معالج	معالجة;معالج
المنتدى	ندو	منتدى	منتدى
تملك	ميل;ملك;ملو;مول	أمال;ملك;أملك;أملى;مال	أمال;ملك;أملك;أملى;مال
شراء	شري	شراء	شراء
والمظاهرات	ظهر	مظاهرة	مظاهرة
يعزز	عزز	أعز;عز	أعز;عز
معسكر	عسكر	معسكر	معسكر
غباوة	غبي	غباوة	غباوة
فبقي	وبق;بقو;بقي	وبق;بقا;بقى;بقي	وبق;بقا;بقى;بقي
وداد	ودد;دود	داد;وداد	داد;وداد
يذهبون	ذهب	أذهب;ذهب	أذهب;ذهب
للاستخدامات	خدم	استخدام	استخدام
والمسؤوليات	سءل	مسؤول	مسؤول
بالمكفوفين	كفف	مكفوف	مكفوف
بالقائمة	قوم	قائمة;قائم	قائمة;قائم
والمغنية	غني	مغني;مغنى	مغني;مغنى
مستوحشون	وحش	مستوحش	مستوحش
مستأنفات	ءنف	مستأنف	مستأنف
الموجودة	وجد	موجود	موجود
تترك	وتر;ترك	وتر;ترك	وتر;ترك
ستربط	ربط	ربط	ربط
سأدل	دلل;ودل;دلو	ودل	ودل
سيتبعهما	تبع	تبع;أتبع	تبع;أتبع
المفضلات	فضل	مفضلة	مفضلة
والمكتبة	كتب	مكتبة;مكتب	مكتبة;مكتب
وسنان	وسن;سنن	وسن;سنان;وسنان	وسن;سنان;وسنان
تجربة	جرب	تجربة	تجربة
فينصرف	صرف	انصرف	انصرف
واستعجال	عجل	استعجال	استعجال
اعتزاله	عزل	اعتزال	اعتزال
وترتبطون	ربط	ارتبط	ارتبط
مستمعان	سمع	مستمع	مستمع
والمزارعون	زرع	مزارع	مزارع
عامل	عمل	عامل	عامل
مدخل	دخل	مدخل	مدخل
والمشاركات	شرك	مشاركة;مشارك	مشاركة;مشارك
والمبادئ	بدء	مبادئ	مبادئ
يستخدمون	خدم	استخدم	استخدم
الجدال	جدل	جدال	جدال
وارثات	ورث	وارث	وارث
سيحسن	حسن;حوس;حيس	حاس;حسن;أحسن	حاس;حسن;أحسن
صحوة	صحو	صحو;صحوة	صحو;صحوة
مرشدان	رشد	مرشد	مرشد
الموبوءة	وبء	موبوء;موبوءة	موبوء;موبوءة
احتياجاتها	حوج	احتياج	احتياج
إمكانيات	مكن	إمكان	إمكان
سيلعبن	لعب	لعب;ألعب	لعب;ألعب
المترجمة	ترجم	مترجم	مترجم
معطياتها	عطي	معطي;معطى;معطيات	معطي;معطى;معطيات
مجموعهم	جمع	مجموع	مجموع
الموجودات	وجد	موجود	موجود
تعرف	عرف	عرف	عرف
تصمم	صمم	صم	صم
معاشا	عيش	معاش	معاش
تختلقون	خلق	اختلق	اختلق
سيوف	سيف	سيوف	سيوف
واقتراحها	قرح	اقتراح	اقتراح
المصاريف	صرف	مصاريف	مصاريف
ترسل	رسل	أرسل;رسل	أرسل;رسل
مترجمات	ترجم	مترجم	مترجم
فيسقط	سقط	سقط;أسقط	سقط;أسقط
باستفتاء	فتو	استفتاء	استفتاء
واقعة	وقع	واقعة;واقع	واقعة;واقع
والمنخفضة	خفض	منخفض	منخفض
اليمام	يمم	يمام	يمام
يرتبط	ربط	ارتبط	ارتبط
المستطاع	طوع	مستطاع	مستطاع
انتشارهم	نشر	انتشار	انتشار
فانتثر	نثر	انتثر	انتثر
المشوشة	شوش	مشوش	مشوش
سيدلكن	دلك	دلك	دلك
البطولات	بطل	بطولة	بطولة
فينظر	نظر	أنظر;نظر	أنظر;نظر
كفاية	كفي	كفاية	كفاية
دلتهم	دلو	دلا	دلا
والعاملتين	عمل	عامل	عامل
والمرابطين	ربط	مرابط	مرابط
والفيضان	فيض	فيضان;فيض	فيضان;فيض
والخبير	خبر	خبير	خبير
بتصويرها	صور	تصوير	تصوير
المعرقل	عرقل	معرقل	معرقل
سمعنا	سمع	سمع	سمع
خواطر	خطر	خواطر	خواطر
وسيرتبطان	ربط	ارتبط	ارتبط
تسأل	سءل	سأل	سأل
سيرابط	ربط	رابط	رابط
المبايعة	بيع	مبايعة;مبايع	مبايعة;مبايع
تلميذات	تلمذ	تلميذ	تلميذ
ستعرفان	عرف	عرف	عرف
للاستماع	سمع	استماع	استماع
سيجتذبهم	جذب	اجتذب	اجتذب
طوائف	طوف	طوائف	طوائف
يجمعون	جمع	جمع;أجمع	جمع;أجمع
أستاذهما	ءستذ	أستاذ	أستاذ
عرفا	عرف	عرف	عرف
الحامل	حمل	حامل	حامل
للمستخدم	خدم	مستخدم	مستخدم
والأجوبة	جوب	أجوبة	أجوبة
والمسابقات	سبق	مسابق;مسابقة	مسابق;مسابقة
والمخلوع	خلع	مخلوع	مخلوع
فيجوز	جوز	جاز	جاز
المؤامرة	ءمر	مؤامرة	مؤامرة
مجانين	جنن;جني	مجانين;مجاني	مجانين;مجاني
فتحت	حوت;حتو;توح;حتي;تيح;فتح	حتا;تاح;حات;حتى;تحت;فتح	حتا;تاح;حات;حتى;تحت;فتح
مرشدتين	رشد	مرشد	مرشد
تجادلن	جدل	جادل;تجادل	جادل;تجادل
تتركين	ترك	ترك	ترك
أشعار	شعر	أشعار;شعار	أشعار;شعار
وانتشاره	نشر	انتشار	انتشار
كساء	كسو	كساء	كساء
العميقة	عمق	عميق	عميق
اضطرابات	ضرب	اضطراب	اضطراب
مدانه	دين	مدان	مدان
ومخاوفهم	خوف	مخاوف	مخاوف
تطلبين	طلب	طلب	طلب
يعرفان	عرف	عرف	عرف
سيحرمان	حرم	حرم;أحرم	حرم;أحرم
المحرومتان	حرم	محروم	محروم
خلدون	خلد	خلدون;خلد	خلدون;خلد
والمرتجعات	رجع	مرتجع	مرتجع
يطلبان	طلب	طلب	طلب
انعكاساتها	عكس	انعكاس	انعكاس
مرتشون	رشو	مرتشي	مرتشي
والمنعكسة	عكس	منعكس	منعكس
صلاة	صلو	صلاة	صلاة
نومان	نوم	نوم	نوم
منجيات	نجو	منجى	منجى
اقتراحات	قرح	اقتراح	اقتراح
يجربن	جرب	جرب	جرب
والمرتبطان	ربط	مرتبط	مرتبط
يانعة	ينع	يانع	يانع
تملكن	ملك	ملك;أملك	ملك;أملك
ناقلين	نقل	ناقل	ناقل
تملكي	ملك	ملك;أملك	ملك;أملك
الالتزام	لزم	التزام	التزام
والمرتبطتين	ربط	مرتبط	مرتبط
