word	root	lemma	stem
شاهد	شهد	شاهد	شاهد
الأشهاد	شهد	شاهد	أشهاد
شاهدا	شهد	شاهد	شاهدا
شاهدون	شهد	شاهد	شاهدون
وشاهد	شهد	شاهد	شاهد
شهود	شهد	شاهد	شهود
وشاورهم	شور	شاور	شاور
شبه	شبه	شبه	شبه
الشتاء	شتو	شتاء	شتاء
شتى	شتت	شتى	شتى
لشتى	شتت	شتى	شتى
شجر	شجر	شجر	شجر
شجر	شجر	شجر	شجر
الشجر	شجر	شجر	شجر
والشجر	شجر	شجر	شجر
شجرها	شجر	شجر	شجر
شجر	شجر	شجر	شجر
الشجرة	شجر	شجرة	شجرة
الشجرة	شجر	شجرة	شجرة
كشجرة	شجر	شجرة	شجرة
والشجرة	شجر	شجرة	شجرة
شجرة	شجر	شجرة	شجرة
وشجرة	شجر	شجرة	شجرة
شجرة	شجر	شجرة	شجرة
شجرة	شجر	شجرة	شجرة
شجرة	شجر	شجرة	شجرة
شجرة	شجر	شجرة	شجرة
شجرت	شجر	شجرة	شجرت
شجرتها	شجر	شجرة	شجرت
الشح	شحح	شح	شح
أشحة	شحح	شح	أشحة
شح	شحح	شح	شح
شحومهما	شحم	شحوم	شحوم
واشدد	شدد	شدد	اشدد
اشدد	شدد	شدد	اشدد
سنشد	شدد	شدد	نشد
وشددنا	شدد	شدد	شدد
فشدوا	شدد	شدد	شد
شديد	شدد	شديد	شديد
شديد	شدد	شديد	شديد
شديدا	شدد	شديد	شديدا
الشديد	شدد	شديد	شديد
شديد	شدد	شديد	شديد
شداد	شدد	شديد	شداد
لشديد	شدد	شديد	شديد
لشديد	شدد	شديد	شديد
شديد	شدد	شديد	شديد
أشداء	شدد	شديد	أشداء
الشديد	شدد	شديد	شديد
شدادا	شدد	شديد	شدادا
شروا	شري	شر	شر
يشرى	شري	شر	يشرى
شر	شرر	شر	شر
يشرون	شري	شر	يشر
بشر	شرر	شر	شر
شر	شرر	شر	شر
الشر	شرر	شر	شر
وشروه	شري	شر	شر
بالشر	شرر	شر	شر
الشر	شرر	شر	شر
شرا	شرر	شر	شرا
لشر	شرر	شر	شر
الأشرار	شرر	شر	أشرار
أشر	شرر	شر	شر
شره	شرر	شر	شر
شر	شرر	شر	شر
شر	شرر	شر	شر
وشرابك	شرب	شراب	شراب
شراب	شرب	شراب	شراب
الشراب	شرب	شراب	شراب
شرابه	شرب	شراب	شراب
وشراب	شرب	شراب	شراب
وشراب	شرب	شراب	شراب
شرابا	شرب	شراب	شرابا
واشربوا	شرب	شرب	اشرب
شرب	شرب	شرب	شرب
فشربوا	شرب	شرب	شرب
واشربى	شرب	شرب	اشرب
ويشرب	شرب	شرب	يشرب
تشربون	شرب	شرب	تشرب
شرب	شرب	شرب	شرب
شرب	شرب	شرب	شرب
شرب	شرب	شرب	شرب
شرب	شرب	شرب	شرب
يشربون	شرب	شرب	يشرب
يشرب	شرب	شرب	يشرب
يشرح	شرح	شرح	يشرح
شرح	شرح	شرح	شرح
اشرح	شرح	شرح	اشرح
نشرح	شرح	شرح	نشرح
فشرد	شرد	شرد	شرد
لشرذمة	شرذم	شرذمة	شرذمة
بشرر	شرر	شرر	شرر
شرعا	شرع	شرع	شرعا
شرع	شرع	شرع	شرع
شرعوا	شرع	شرع	شرع
شرعة	شرع	شرعة	شرعة
شرقيا	شرق	شرقي	شرقيا
شرقية	شرق	شرقية	شرقية
الشرك	شرك	شرك	شرك
شرك	شرك	شرك	شرك
بشرككم	شرك	شرك	شرك
شرك	شرك	شرك	شرك
شريعة	شرع	شريعة	شريعة
شركاء	شرك	شريك	شركاء
شركاؤكم	شرك	شريك	شركاؤ
شركاؤا	شرك	شريك	شركاؤا
شركاء	شرك	شريك	شركاء
لشركائنا	شرك	شريك	شركائ
لشركائهم	شرك	شريك	شركائ
شركائهم	شرك	شريك	شركائ
شركاؤهم	شرك	شريك	شركاؤ
شريك	شرك	شريك	شريك
شركاءكم	شرك	شريك	شركاء
وشركاؤكم	شرك	شريك	شركاؤ
شركاؤهم	شرك	شريك	شركاؤ
شركائكم	شرك	شريك	شركائ
وشركاءكم	شرك	شريك	شركاء
شركاءى	شرك	شريك	شركاء
شركاءهم	شرك	شريك	شركاء
شركاؤنا	شرك	شريك	شركاؤ
شريك	شرك	شريك	شريك
بشركائهم	شرك	شريك	شركائ
شركاءكم	شرك	شريك	شركاء
شركاءى	شرك	شريك	شركاء
شطه	شطء	شط	شط
شطر	شطر	شطر	شطر
شطره	شطر	شطر	شطر
شططا	شطط	شطط	شططا
شعائر	شعر	شعائر	شعائر
شعائر	شعر	شعائر	شعائر
شعائر	شعر	شعائر	شعائر
شعب	شعب	شعب	شعب
يشعرون	شعر	شعر	يشعر
تشعرون	شعر	شعر	تشعر
وأشعارها	شعر	شعر	أشعار
الشعر	شعر	شعر	شعر
الشعرى	شعر	شعرى	شعرى
شعوبا	شعب	شعوب	شعوبا
شعيبا		شعيب	شعيبا
ياشعيب		شعيب	شعيب
شعيب		شعيب	شعيب
شغفها	شغف	شغف	شغف
شغل	شغل	شغل	شغل
شغلتنا	شغل	شغلت	شغلت
شفا	شفو	شفا	شفا
وشفاء	شفي	شفاء	شفاء
شفاء	شفي	شفاء	شفاء
شفاعة	شفع	شفاعة	شفاعة
شفاعة	شفع	شفاعة	شفاعة
الشفاعة	شفع	شفاعة	شفاعة
الشفاعة	شفع	شفاعة	شفاعة
شفاعتهم	شفع	شفاعة	شفاعت
شفاعة	شفع	شفاعة	شفاعة
وشفتين	شفه	شفة	شفتين
يشفع	شفع	شفع	يشفع
يشفع	شفع	شفع	يشفع
والشفع	شفع	شفع	شفع
بالشفق	شفق	شفق	شفق
شفيع	شفع	شفيع	شفيع
شفعاءكم	شفع	شفيع	شفعاء
شفعاء	شفع	شفيع	شفعاء
شفيع	شفع	شفيع	شفيع
شفعاؤنا	شفع	شفيع	شفعاؤ
شفعاؤا	شفع	شفيع	شفعاؤا
شقوا	شقو	شق	شق
بشق	شقق	شق	شق
لتشقى	شقو	شق	تشقى
فتشقى	شقو	شق	تشقى
يشقى	شقو	شق	يشقى
شقا	شقق	شق	شقا
شقاق	شقق	شقاق	شقاق
شقاق	شقق	شقاق	شقاق
شقاقى	شقق	شقاق	شقاق
وشقاق	شقق	شقاق	شقاق
الشقة	شقق	شقة	شقة
أشق	شقق	شقق	أشق
شققنا	شقق	شقق	شقق
شقوتنا	شقو	شقوت	شقوت
شقى	شقو	شقي	شقى
شقيا	شقو	شقي	شقيا
شك	شكك	شك	شك
شك	شكك	شك	شك
تشكرون	شكر	شكر	تشكر
واشكروا	شكر	شكر	اشكر
يشكرون	شكر	شكر	يشكر
شكرتم	شكر	شكر	شكر
أشكر	شكر	شكر	أشكر
ءأشكر	شكر	شكر	أشكر
شكر	شكر	شكر	شكر
يشكر	شكر	شكر	يشكر
اشكر	شكر	شكر	اشكر
يشكر	شكر	شكر	يشكر
شكرا	شكر	شكر	شكرا
تشكروا	شكر	شكر	تشكر
شكله	شكل	شكل	شكل
شكور	شكر	شكور	شكور
شكورا	شكر	شكور	شكورا
شكورا	شكر	شكور	شكورا
الشكور	شكر	شكور	شكور
شكور	شكر	شكور	شكور
شمائلهم	شمل	شمائل	شمائل
والشمائل	شمل	شمائل	شمائل
الشمال	شمل	شمال	شمال
وشمال	شمل	شمال	شمال
بشماله	شمل	شمال	شمال
بالشمس	شمس	شمس	شمس
الشمس	شمس	شمس	شمس
والشمس	شمس	شمس	شمس
الشمس	شمس	شمس	شمس
والشمس	شمس	شمس	شمس
للشمس	شمس	شمس	شمس
الشمس	شمس	شمس	شمس
شمسا	شمس	شمس	شمسا
والشمس	شمس	شمس	شمس
شنان	شنء	شنان	شنان
شهاب	شهب	شهاب	شهاب
بشهاب	شهب	شهاب	شهاب
شهابا	شهب	شهاب	شهابا
شهادات	شهد	شهادة	شهادات
بشهاداتهم	شهد	شهادة	شهادات
شهادة	شهد	شهادة	شهادة
للشهادة	شهد	شهادة	شهادة
الشهادة	شهد	شهادة	شهادة
شهادة	شهد	شهادة	شهادة
شهادة	شهد	شهادة	شهادة
لشهادتنا	شهد	شهادة	شهادت
شهادتهما	شهد	شهادة	شهادت
بالشهادة	شهد	شهادة	شهادة
والشهادة	شهد	شهادة	شهادة
فشهادة	شهد	شهادة	شهادة
شهادتهم	شهد	شهادة	شهادت
وشهبا	شهب	شهب	شهبا
تشهدون	شهد	شهد	تشهد
شهد	شهد	شهد	شهد
واشهد	شهد	شهد	اشهد
اشهدوا	شهد	شهد	اشهد
فاشهدوا	شهد	شهد	اشهد
وشهدوا	شهد	شهد	شهد
شهدوا	شهد	شهد	شهد
يشهد	شهد	شهد	يشهد
يشهدون	شهد	شهد	يشهد
لتشهدون	شهد	شهد	تشهد
أشهد	شهد	شهد	أشهد
شهدنا	شهد	شهد	شهد
تشهد	شهد	شهد	تشهد
واشهدوا	شهد	شهد	اشهد
وشهد	شهد	شهد	شهد
ليشهدوا	شهد	شهد	يشهد
وليشهد	شهد	شهد	يشهد
تشهد	شهد	شهد	تشهد
تشهد	شهد	شهد	تشهد
تشهدون	شهد	شهد	تشهد
وتشهد	شهد	شهد	تشهد
شهدتم	شهد	شهد	شهد
يشهد	شهد	شهد	يشهد
أشهدوا	شهد	شهد	شهد
نشهد	شهد	شهد	نشهد
يشهده	شهد	شهد	يشهد
شهر	شهر	شهر	شهر
الشهر	شهر	شهر	شهر
الشهر	شهر	شهر	شهر
بالشهر	شهر	شهر	شهر
أشهر	شهر	شهر	أشهر
الشهر	شهر	شهر	شهر
أشهر	شهر	شهر	أشهر
شهرين	شهر	شهر	شهرين
والشهر	شهر	شهر	شهر
الأشهر	شهر	شهر	أشهر
الشهور	شهر	شهر	شهور
شهرا	شهر	شهر	شهرا
شهر	شهر	شهر	شهر
شهر	شهر	شهر	شهر
الشهوات	شهو	شهوة	شهوات
شهوة	شهو	شهوة	شهوة
شهداءكم	شهد	شهيد	شهداء
شهداء	شهد	شهيد	شهداء
شهيدا	شهد	شهيد	شهيدا
شهيدين	شهد	شهيد	شهيدين
الشهداء	شهد	شهيد	شهداء
الشهداء	شهد	شهيد	شهداء
شهيد	شهد	شهيد	شهيد
شهداء	شهد	شهيد	شهداء
بشهيد	شهد	شهيد	شهيد
والشهداء	شهد	شهيد	شهداء
شهداءكم	شهد	شهيد	شهداء
بالشهداء	شهد	شهيد	شهداء
شهيد	شهد	شهيد	شهيد
وشهيد	شهد	شهيد	شهيد
والشهداء	شهد	شهيد	شهداء
لشهيد	شهد	شهيد	شهيد
وشهيق	شهق	شهيق	شهيق
شهيقا	شهق	شهيق	شهيقا
شواظ	شوظ	شواظ	شواظ
لشوبا	شوب	شوب	شوبا
شورى	شور	شورى	شورى
الشوكة	شوك	شوكة	شوكة
للشوى	شوي	شوى	شوى
شىء	شيء	شىء	شىء
شيا	شيء	شىء	شيا
بشىء	شيء	شىء	شىء
شىء	شيء	شىء	شىء
أشياء	شيء	شىء	أشياء
أشياءهم	شيء	شىء	أشياء
لشىء	شيء	شىء	شىء
لشىء	شيء	شىء	شىء
لشاىء	شيء	شىء	شاىء
وشىء	شيء	شىء	شىء
شيبا	شيب	شيب	شيبا
شيبا	شيب	شيب	شيبا
وشيبة	شيب	شيبة	شيبة
شية	وشي	شية	شية
شيخا	شيخ	شيخ	شيخا
شيخ	شيخ	شيخ	شيخ
شيوخا	شيخ	شيخ	شيوخا
شياطينهم	شطن	شيطان	شياطين
الشيطان	شطن	شيطان	شيطان
الشياطين	شطن	شيطان	شياطين
الشياطين	شطن	شيطان	شياطين
الشيطان	شطن	شيطان	شيطان
الشيطان	شطن	شيطان	شيطان
شيطانا	شطن	شيطان	شيطانا
شياطين	شطن	شيطان	شياطين
شيطان	شطن	شيطان	شيطان
الشياطين	شطن	شيطان	شياطين
للشيطان	شطن	شيطان	شيطان
والشياطين	شطن	شيطان	شياطين
للشياطين	شطن	شيطان	شياطين
شيعا	شيع	شيعة	شيعا
شيع	شيع	شيعة	شيع
شيعة	شيع	شيعة	شيعة
شيعته	شيع	شيعة	شيعت
بأشياعهم	شيع	شيعة	أشياع
أشياعكم	شيع	شيعة	أشياع
والصائمات	صوم	صائمة	صائمات
والصائمين	صوم	صائم	صائمين
الصابرين	صبر	صابر	صابرين
والصابرين	صبر	صابر	صابرين
وصابروا	صبر	صابر	صابر
صابرون	صبر	صابر	صابرون
للصابرين	صبر	صابر	صابرين
صابرا	صبر	صابر	صابرا
الصابرون	صبر	صابر	صابرون
والصابرات	صبر	صابرة	صابرات
صابرة	صبر	صابرة	صابرة
والصابين	صبء	صابي	صابين
والصابون	صبء	صابي	صابون
والصاحب	صحب	صاحب	صاحب
بصاحبهم	صحب	صاحب	صاحب
لصاحبه	صحب	صاحب	صاحب
صاحبه	صحب	صاحب	صاحب
بصاحبكم	صحب	صاحب	صاحب
صاحبكم	صحب	صاحب	صاحب
صاحبهم	صحب	صاحب	صاحب
كصاحب	صحب	صاحب	صاحب
صاحبكم	صحب	صاحب	صاحب
صاحبة	صحب	صاحبة	صاحبة
وصاحبته	صحب	صاحبة	صاحبت
صاحبة	صحب	صاحبة	صاحبة
الصاخة	صخخ	صاخة	صاخة
صادقين	صدق	صادق	صادقين
والصادقين	صدق	صادق	صادقين
الصادقين	صدق	صادق	صادقين
لصادقون	صدق	صادق	صادقون
صادق	صدق	صادق	صادق
صادقا	صدق	صادق	صادقا
الصادقون	صدق	صادق	صادقون
لصادق	صدق	صادق	صادق
والصادقات	صدق	صادقة	صادقات
صارمين	صرم	صارم	صارمين
الصواعق	صعق	صاعقة	صواعق
الصاعقة	صعق	صاعقة	صاعقة
الصواعق	صعق	صاعقة	صواعق
صاعقة	صعق	صاعقة	صاعقة
صاعقة	صعق	صاعقة	صاعقة
صاعقة	صعق	صاعقة	صاعقة
الصاغرين	صغر	صاغر	صاغرين
صاغرين	صغر	صاغر	صاغرين
صاغرون	صغر	صاغر	صاغرون
صافات	صفف	صافة	صافات
والصافات	صفف	صافة	صافات
الصافنات	صفن	صافنة	صافنات
الصافون	صفف	صاف	صافون
صال	صلي	صال	صال
صالحا	صلح	صالح	صالحا
الصالحين	صلح	صالح	صالحين
والصالحين	صلح	صالح	صالحين
الصالحون	صلح	صالح	صالحون
صالح	صلح	صالح	صالح
صالح	صلح	صالح	صالح
صالحين	صلح	صالح	صالحين
بالصالحين	صلح	صالح	صالحين
الصالح	صلح	صالح	صالح
وصالح	صلح	صالح	صالح
صالحين	صلح	صالح	صالحين
ياصالح	صلح	صالح2	صالح
الصالحات	صلح	صالحة	صالحات
فالصالحات	صلح	صالحة	صالحات
الصالحات	صلح	صالحة	صالحات
صالوا	صلي	صالوا	صالوا
لصالوا	صلي	صالوا	صالوا
تصوموا	صوم	صام	تصوم
فليصمه	صوم	صام	يصم
صامتون	صمت	صامت	صامتون
يصب	صبب	صب	يصب
صبوا	صبب	صب	صب
صببنا	صبب	صب	صبب
صبا	صبب	صب	صبا
فصب	صبب	صب	صب
صباح	صبح	صباح	صباح
صبار	صبر	صبار	صبار
الصبح	صبح	صبح	صبح
صبحهم	صبح	صبح	صبح
والصبح	صبح	صبح	صبح
صبحا	صبح	صبح	صبحا
بالصبر	صبر	صبر	صبر
نصبر	صبر	صبر	نصبر
أصبرهم	صبر	صبر	أصبر
صبرا	صبر	صبر	صبرا
تصبروا	صبر	صبر	تصبر
اصبروا	صبر	صبر	اصبر
فصبروا	صبر	صبر	صبر
فاصبروا	صبر	صبر	اصبر
واصبروا	صبر	صبر	اصبر
صبروا	صبر	صبر	صبر
واصبر	صبر	صبر	اصبر
فاصبر	صبر	صبر	اصبر
فصبر	صبر	صبر	صبر
ويصبر	صبر	صبر	يصبر
صبرتم	صبر	صبر	صبر
ولنصبرن	صبر	صبر	نصبر
صبرنا	صبر	صبر	صبر
وصبروا	صبر	صبر	صبر
صبرك	صبر	صبر	صبر
تصبر	صبر	صبر	تصبر
أتصبرون	صبر	صبر	تصبر
اصبر	صبر	صبر	اصبر
يصبروا	صبر	صبر	يصبر
صبر	صبر	صبر	صبر
وصبغ	صبغ	صبغ	صبغ
صبغة	صبغ	صبغة	صبغة
صبغة	صبغ	صبغة	صبغة
صبيا	صبو	صبي	صبيا
بصحاف	صحف	صحاف	صحاف
الصحف	صحف	صحف	صحف
صحف	صحف	صحف	صحف
صحفا	صحف	صحف	صحفا
صحف	صحف	صحف	صحف
الصحف	صحف	صحف	صحف
الصخر	صخر	صخر	صخر
الصخرة	صخر	صخرة	صخرة
صخرة	صخر	صخرة	صخرة
وصد	صدد	صد	صد
تصدون	صدد	صد	تصد
صد	صدد	صد	صد
يصدون	صدد	صد	يصد
وبصدهم	صدد	صد	صد
وصدوا	صدد	صد	صد
صدوكم	صدد	صد	صد
ويصدكم	صدد	صد	يصد
وتصدون	صدد	صد	تصد
ليصدوا	صدد	صد	يصد
ويصدون	صدد	صد	يصد
فصدوا	صدد	صد	صد
وصدوا	صدد	صد	صد
تصدونا	صدد	صد	تصد
صددتم	صدد	صد	صدد
يصدنك	صدد	صد	يصد
فصدهم	صدد	صد	صد
وصدها	صدد	صد	صد
يصدنك	صدد	صد	يصد
صددناكم	صدد	صد	صدد
يصدكم	صدد	صد	يصد
وصد	صدد	صد	صد
ليصدونهم	صدد	صد	يصد
يصدون	صدد	صد	يصد
يصدنكم	صدد	صد	يصد
وصدوكم	صدد	صد	صد
صدوركم	صدر	صدر	صدور
صدورهم	صدر	صدر	صدور
الصدور	صدر	صدر	صدور
صدره	صدر	صدر	صدر
صدرك	صدر	صدر	صدر
صدورهم	صدر	صدر	صدور
صدور	صدر	صدر	صدور
صدورهم	صدر	صدر	صدور
صدرك	صدر	صدر	صدر
صدرا	صدر	صدر	صدرا
صدرى	صدر	صدر	صدر
صدور	صدر	صدر	صدور
الصدور	صدر	صدر	صدور
صدورهم	صدر	صدر	صدور
صدرك	صدر	صدر	صدر
الصدع	صدع	صدع	صدع
يصدفون	صدف	صدف	يصدف
وصدف	صدف	صدف	صدف
الصدفين	صدف	صدف	صدفين
صدقوا	صدق	صدق	صدق
صدق	صدق	صدق	صدق
صدقكم	صدق	صدق	صدق
صدقتنا	صدق	صدق	صدق
صدقهم	صدق	صدق	صدق
صدقا	صدق	صدق	صدقا
صدق	صدق	صدق	صدق
فصدقت	صدق	صدق	صدقت
